path,s_X,s_Y,e_X,e_Y
/opt/ml/input/data/train/images/003282_female_Asian_19/mask4.jpg,117,134,270,351
/opt/ml/input/data/train/images/003282_female_Asian_19/normal.jpg,109,95,255,300
/opt/ml/input/data/train/images/003282_female_Asian_19/mask5.jpg,127,99,282,300
/opt/ml/input/data/train/images/003282_female_Asian_19/incorrect_mask.jpg,120,125,272,338
/opt/ml/input/data/train/images/003282_female_Asian_19/mask3.jpg,113,109,268,321
/opt/ml/input/data/train/images/003282_female_Asian_19/mask2.jpg,120,114,274,331
/opt/ml/input/data/train/images/003285_female_Asian_20/mask1.jpg,124,69,292,278
/opt/ml/input/data/train/images/003285_female_Asian_20/mask4.jpg,123,93,276,299
/opt/ml/input/data/train/images/003285_female_Asian_20/normal.jpg,127,76,276,275
/opt/ml/input/data/train/images/003285_female_Asian_20/mask5.jpg,104,102,263,300
/opt/ml/input/data/train/images/003285_female_Asian_20/incorrect_mask.jpg,125,96,276,302
/opt/ml/input/data/train/images/003285_female_Asian_20/mask3.jpg,113,111,270,317
/opt/ml/input/data/train/images/003285_female_Asian_20/mask2.jpg,119,73,274,277
/opt/ml/input/data/train/images/003286_female_Asian_19/mask1.jpg,100,98,291,346
/opt/ml/input/data/train/images/003286_female_Asian_19/mask4.jpg,102,95,304,337
/opt/ml/input/data/train/images/003286_female_Asian_19/normal.jpg,106,132,283,349
/opt/ml/input/data/train/images/003286_female_Asian_19/mask5.jpg,102,97,301,335
/opt/ml/input/data/train/images/003286_female_Asian_19/incorrect_mask.jpg,114,139,288,357
/opt/ml/input/data/train/images/003286_female_Asian_19/mask3.jpg,100,112,288,340
/opt/ml/input/data/train/images/003286_female_Asian_19/mask2.jpg,100,98,287,349
/opt/ml/input/data/train/images/003287_female_Asian_19/mask1.jpg,113,85,274,284
/opt/ml/input/data/train/images/003287_female_Asian_19/mask4.jpg,114,97,282,312
/opt/ml/input/data/train/images/003287_female_Asian_19/normal.jpg,112,84,275,293
/opt/ml/input/data/train/images/003287_female_Asian_19/mask5.jpg,106,105,278,304
/opt/ml/input/data/train/images/003287_female_Asian_19/incorrect_mask.jpg,113,84,280,303
/opt/ml/input/data/train/images/003287_female_Asian_19/mask3.jpg,134,112,288,330
/opt/ml/input/data/train/images/003287_female_Asian_19/mask2.jpg,107,105,273,329
/opt/ml/input/data/train/images/003288_female_Asian_20/mask1.jpg,101,60,317,350
/opt/ml/input/data/train/images/003288_female_Asian_20/mask4.jpg,104,95,302,370
/opt/ml/input/data/train/images/003288_female_Asian_20/normal.jpg,97,71,303,341
/opt/ml/input/data/train/images/003288_female_Asian_20/mask5.jpg,92,89,299,335
/opt/ml/input/data/train/images/003288_female_Asian_20/incorrect_mask.jpg,92,73,301,362
/opt/ml/input/data/train/images/003288_female_Asian_20/mask3.jpg,107,84,296,330
/opt/ml/input/data/train/images/003288_female_Asian_20/mask2.jpg,88,86,299,366
/opt/ml/input/data/train/images/003289_female_Asian_19/mask1.jpg,97,84,286,334
/opt/ml/input/data/train/images/003289_female_Asian_19/mask4.jpg,101,98,296,332
/opt/ml/input/data/train/images/003289_female_Asian_19/normal.jpg,108,137,283,371
/opt/ml/input/data/train/images/003289_female_Asian_19/mask5.jpg,106,102,290,306
/opt/ml/input/data/train/images/003289_female_Asian_19/incorrect_mask.jpg,111,87,292,322
/opt/ml/input/data/train/images/003289_female_Asian_19/mask3.jpg,86,97,277,316
/opt/ml/input/data/train/images/003289_female_Asian_19/mask2.jpg,98,67,294,314
/opt/ml/input/data/train/images/003290_female_Asian_19/mask1.jpg,101,115,280,355
/opt/ml/input/data/train/images/003290_female_Asian_19/mask4.jpg,99,74,273,307
/opt/ml/input/data/train/images/003290_female_Asian_19/normal.jpg,100,135,275,359
/opt/ml/input/data/train/images/003290_female_Asian_19/mask5.jpg,103,91,275,293
/opt/ml/input/data/train/images/003290_female_Asian_19/incorrect_mask.jpg,100,108,274,340
/opt/ml/input/data/train/images/003290_female_Asian_19/mask3.jpg,84,64,259,293
/opt/ml/input/data/train/images/003290_female_Asian_19/mask2.jpg,104,151,275,379
/opt/ml/input/data/train/images/003292_female_Asian_20/mask1.jpg,101,98,306,365
/opt/ml/input/data/train/images/003292_female_Asian_20/mask4.jpg,97,62,324,358
/opt/ml/input/data/train/images/003292_female_Asian_20/normal.jpg,95,88,323,377
/opt/ml/input/data/train/images/003292_female_Asian_20/mask5.jpg,104,121,294,381
/opt/ml/input/data/train/images/003292_female_Asian_20/incorrect_mask.jpg,99,104,307,374
/opt/ml/input/data/train/images/003292_female_Asian_20/mask3.jpg,87,76,296,330
/opt/ml/input/data/train/images/003292_female_Asian_20/mask2.jpg,92,87,297,352
/opt/ml/input/data/train/images/003293_female_Asian_19/mask1.jpg,101,107,268,326
/opt/ml/input/data/train/images/003293_female_Asian_19/mask4.jpg,98,132,270,362
/opt/ml/input/data/train/images/003293_female_Asian_19/normal.jpg,125,104,268,284
/opt/ml/input/data/train/images/003293_female_Asian_19/mask5.jpg,104,74,264,260
/opt/ml/input/data/train/images/003293_female_Asian_19/incorrect_mask.jpg,109,75,261,263
/opt/ml/input/data/train/images/003293_female_Asian_19/mask3.jpg,106,140,272,362
/opt/ml/input/data/train/images/003293_female_Asian_19/mask2.jpg,120,117,284,338
/opt/ml/input/data/train/images/003294_female_Asian_19/mask1.jpg,106,111,281,334
/opt/ml/input/data/train/images/003294_female_Asian_19/mask4.jpg,103,117,278,344
/opt/ml/input/data/train/images/003294_female_Asian_19/normal.jpg,114,146,286,350
/opt/ml/input/data/train/images/003294_female_Asian_19/mask5.jpg,98,112,284,311
/opt/ml/input/data/train/images/003294_female_Asian_19/incorrect_mask.jpg,115,123,293,344
/opt/ml/input/data/train/images/003294_female_Asian_19/mask3.jpg,107,64,289,293
/opt/ml/input/data/train/images/003294_female_Asian_19/mask2.jpg,110,108,288,349
/opt/ml/input/data/train/images/003295_female_Asian_20/mask1.jpg,104,126,296,431
/opt/ml/input/data/train/images/003295_female_Asian_20/mask4.jpg,97,87,301,357
/opt/ml/input/data/train/images/003295_female_Asian_20/normal.jpg,85,98,289,335
/opt/ml/input/data/train/images/003295_female_Asian_20/mask5.jpg,99,136,287,359
/opt/ml/input/data/train/images/003295_female_Asian_20/incorrect_mask.jpg,87,151,283,441
/opt/ml/input/data/train/images/003295_female_Asian_20/mask3.jpg,112,111,292,350
/opt/ml/input/data/train/images/003295_female_Asian_20/mask2.jpg,102,174,291,433
/opt/ml/input/data/train/images/003296_female_Asian_19/mask1.jpg,109,119,308,350
/opt/ml/input/data/train/images/003296_female_Asian_19/mask4.jpg,107,113,303,357
/opt/ml/input/data/train/images/003296_female_Asian_19/normal.jpg,99,120,298,360
/opt/ml/input/data/train/images/003296_female_Asian_19/mask5.jpg,108,133,296,367
/opt/ml/input/data/train/images/003296_female_Asian_19/incorrect_mask.jpg,101,128,289,367
/opt/ml/input/data/train/images/003296_female_Asian_19/mask3.jpg,101,98,298,345
/opt/ml/input/data/train/images/003296_female_Asian_19/mask2.jpg,92,137,299,426
/opt/ml/input/data/train/images/003297_female_Asian_20/mask1.jpg,114,111,287,349
/opt/ml/input/data/train/images/003297_female_Asian_20/mask4.jpg,88,128,289,343
/opt/ml/input/data/train/images/003297_female_Asian_20/normal.jpg,106,119,279,337
/opt/ml/input/data/train/images/003297_female_Asian_20/mask5.jpg,106,139,289,342
/opt/ml/input/data/train/images/003297_female_Asian_20/incorrect_mask.jpg,103,106,288,346
/opt/ml/input/data/train/images/003297_female_Asian_20/mask3.jpg,89,74,297,341
/opt/ml/input/data/train/images/003297_female_Asian_20/mask2.jpg,96,109,277,335
/opt/ml/input/data/train/images/003298_female_Asian_19/mask1.jpg,115,77,310,332
/opt/ml/input/data/train/images/003298_female_Asian_19/mask4.jpg,125,115,316,377
/opt/ml/input/data/train/images/003298_female_Asian_19/normal.jpg,121,76,314,345
/opt/ml/input/data/train/images/003298_female_Asian_19/mask5.jpg,101,110,294,353
/opt/ml/input/data/train/images/003298_female_Asian_19/incorrect_mask.jpg,113,101,306,357
/opt/ml/input/data/train/images/003298_female_Asian_19/mask3.jpg,114,97,308,351
/opt/ml/input/data/train/images/003298_female_Asian_19/mask2.jpg,92,57,315,358
/opt/ml/input/data/train/images/003299_female_Asian_20/mask1.jpg,109,107,276,318
/opt/ml/input/data/train/images/003299_female_Asian_20/mask4.jpg,98,102,275,322
/opt/ml/input/data/train/images/003299_female_Asian_20/normal.jpg,97,105,279,336
/opt/ml/input/data/train/images/003299_female_Asian_20/mask5.jpg,113,106,281,288
/opt/ml/input/data/train/images/003299_female_Asian_20/incorrect_mask.jpg,116,104,291,316
/opt/ml/input/data/train/images/003299_female_Asian_20/mask3.jpg,92,100,270,307
/opt/ml/input/data/train/images/003299_female_Asian_20/mask2.jpg,111,128,280,350
/opt/ml/input/data/train/images/003300_female_Asian_19/mask1.jpg,109,94,283,355
/opt/ml/input/data/train/images/003300_female_Asian_19/mask4.jpg,108,153,268,398
/opt/ml/input/data/train/images/003300_female_Asian_19/normal.jpg,106,93,282,350
/opt/ml/input/data/train/images/003300_female_Asian_19/mask5.jpg,114,155,281,366
/opt/ml/input/data/train/images/003300_female_Asian_19/incorrect_mask.jpg,102,122,284,370
/opt/ml/input/data/train/images/003300_female_Asian_19/mask3.jpg,109,118,289,366
/opt/ml/input/data/train/images/003300_female_Asian_19/mask2.jpg,101,105,289,387
/opt/ml/input/data/train/images/003302_female_Asian_18/mask1.jpg,106,80,284,332
/opt/ml/input/data/train/images/003302_female_Asian_18/mask4.jpg,81,90,266,326
/opt/ml/input/data/train/images/003302_female_Asian_18/normal.jpg,128,134,269,350
/opt/ml/input/data/train/images/003302_female_Asian_18/mask5.jpg,89,89,286,348
/opt/ml/input/data/train/images/003302_female_Asian_18/incorrect_mask.jpg,117,126,294,368
/opt/ml/input/data/train/images/003302_female_Asian_18/mask3.jpg,88,98,258,322
/opt/ml/input/data/train/images/003302_female_Asian_18/mask2.jpg,105,106,272,353
/opt/ml/input/data/train/images/003303_female_Asian_20/mask1.jpg,93,80,318,429
/opt/ml/input/data/train/images/003303_female_Asian_20/mask4.jpg,98,53,304,358
/opt/ml/input/data/train/images/003303_female_Asian_20/normal.jpg,101,94,294,349
/opt/ml/input/data/train/images/003303_female_Asian_20/mask5.jpg,104,120,288,356
/opt/ml/input/data/train/images/003303_female_Asian_20/incorrect_mask.jpg,98,95,285,375
/opt/ml/input/data/train/images/003303_female_Asian_20/mask3.jpg,92,60,311,399
/opt/ml/input/data/train/images/003303_female_Asian_20/mask2.jpg,111,103,295,391
/opt/ml/input/data/train/images/003304_female_Asian_19/mask1.jpg,113,87,290,321
/opt/ml/input/data/train/images/003304_female_Asian_19/mask4.jpg,112,72,278,299
/opt/ml/input/data/train/images/003304_female_Asian_19/normal.jpg,120,85,296,286
/opt/ml/input/data/train/images/003304_female_Asian_19/mask5.jpg,114,48,273,272
/opt/ml/input/data/train/images/003304_female_Asian_19/incorrect_mask.jpg,118,157,281,365
/opt/ml/input/data/train/images/003304_female_Asian_19/mask3.jpg,103,73,273,314
/opt/ml/input/data/train/images/003304_female_Asian_19/mask2.jpg,99,113,259,321
/opt/ml/input/data/train/images/003305_female_Asian_19/mask1.jpg,111,80,285,312
/opt/ml/input/data/train/images/003305_female_Asian_19/mask4.jpg,87,87,279,355
/opt/ml/input/data/train/images/003305_female_Asian_19/normal.jpg,101,114,270,336
/opt/ml/input/data/train/images/003305_female_Asian_19/mask5.jpg,92,74,268,277
/opt/ml/input/data/train/images/003305_female_Asian_19/incorrect_mask.jpg,108,105,280,323
/opt/ml/input/data/train/images/003305_female_Asian_19/mask3.jpg,92,110,269,339
/opt/ml/input/data/train/images/003305_female_Asian_19/mask2.jpg,110,99,276,331
/opt/ml/input/data/train/images/003306_female_Asian_20/mask1.jpg,108,94,294,349
/opt/ml/input/data/train/images/003306_female_Asian_20/mask4.jpg,92,77,274,298
/opt/ml/input/data/train/images/003306_female_Asian_20/normal.jpg,116,77,286,287
/opt/ml/input/data/train/images/003306_female_Asian_20/mask5.jpg,104,112,289,361
/opt/ml/input/data/train/images/003306_female_Asian_20/incorrect_mask.jpg,116,70,287,297
/opt/ml/input/data/train/images/003306_female_Asian_20/mask3.jpg,106,102,287,339
/opt/ml/input/data/train/images/003306_female_Asian_20/mask2.jpg,117,92,294,326
/opt/ml/input/data/train/images/003307_female_Asian_19/mask1.jpg,120,103,268,320
/opt/ml/input/data/train/images/003307_female_Asian_19/mask4.jpg,121,107,276,307
/opt/ml/input/data/train/images/003307_female_Asian_19/normal.jpg,122,91,271,292
/opt/ml/input/data/train/images/003307_female_Asian_19/mask5.jpg,124,104,280,308
/opt/ml/input/data/train/images/003307_female_Asian_19/incorrect_mask.jpg,133,140,274,325
/opt/ml/input/data/train/images/003307_female_Asian_19/mask3.jpg,122,99,276,304
/opt/ml/input/data/train/images/003307_female_Asian_19/mask2.jpg,135,141,278,328
/opt/ml/input/data/train/images/003309_female_Asian_20/mask1.jpg,94,72,267,291
/opt/ml/input/data/train/images/003309_female_Asian_20/mask4.jpg,113,110,278,329
/opt/ml/input/data/train/images/003309_female_Asian_20/normal.jpg,98,92,279,320
/opt/ml/input/data/train/images/003309_female_Asian_20/mask5.jpg,104,105,292,332
/opt/ml/input/data/train/images/003309_female_Asian_20/incorrect_mask.jpg,86,81,266,315
/opt/ml/input/data/train/images/003309_female_Asian_20/mask3.jpg,101,91,276,317
/opt/ml/input/data/train/images/003309_female_Asian_20/mask2.jpg,105,78,280,307
/opt/ml/input/data/train/images/003312_female_Asian_20/mask1.jpg,111,59,293,348
/opt/ml/input/data/train/images/003312_female_Asian_20/mask4.jpg,102,59,282,304
/opt/ml/input/data/train/images/003312_female_Asian_20/normal.jpg,111,94,290,332
/opt/ml/input/data/train/images/003312_female_Asian_20/mask5.jpg,99,62,277,300
/opt/ml/input/data/train/images/003312_female_Asian_20/incorrect_mask.jpg,107,83,286,338
/opt/ml/input/data/train/images/003312_female_Asian_20/mask3.jpg,119,74,291,307
/opt/ml/input/data/train/images/003312_female_Asian_20/mask2.jpg,114,66,299,334
/opt/ml/input/data/train/images/003313_female_Asian_20/mask1.jpg,87,64,315,425
/opt/ml/input/data/train/images/003313_female_Asian_20/mask4.jpg,99,88,309,371
/opt/ml/input/data/train/images/003313_female_Asian_20/normal.jpg,110,104,299,338
/opt/ml/input/data/train/images/003313_female_Asian_20/mask5.jpg,102,96,309,296
/opt/ml/input/data/train/images/003313_female_Asian_20/incorrect_mask.jpg,109,132,290,360
/opt/ml/input/data/train/images/003313_female_Asian_20/mask3.jpg,90,121,299,418
/opt/ml/input/data/train/images/003313_female_Asian_20/mask2.jpg,104,84,309,366
/opt/ml/input/data/train/images/003314_female_Asian_20/mask1.jpg,138,139,284,360
/opt/ml/input/data/train/images/003314_female_Asian_20/mask4.jpg,133,152,284,359
/opt/ml/input/data/train/images/003314_female_Asian_20/normal.jpg,121,137,276,341
/opt/ml/input/data/train/images/003314_female_Asian_20/mask5.jpg,122,147,279,322
/opt/ml/input/data/train/images/003314_female_Asian_20/incorrect_mask.jpg,132,144,282,348
/opt/ml/input/data/train/images/003314_female_Asian_20/mask3.jpg,136,148,290,363
/opt/ml/input/data/train/images/003314_female_Asian_20/mask2.jpg,119,152,272,362
/opt/ml/input/data/train/images/003315_female_Asian_20/mask1.jpg,82,76,272,326
/opt/ml/input/data/train/images/003315_female_Asian_20/mask4.jpg,103,68,304,347
/opt/ml/input/data/train/images/003315_female_Asian_20/normal.jpg,105,97,303,358
/opt/ml/input/data/train/images/003315_female_Asian_20/mask5.jpg,107,85,295,323
/opt/ml/input/data/train/images/003315_female_Asian_20/incorrect_mask.jpg,98,91,273,330
/opt/ml/input/data/train/images/003315_female_Asian_20/mask3.jpg,82,83,278,357
/opt/ml/input/data/train/images/003315_female_Asian_20/mask2.jpg,87,100,279,361
/opt/ml/input/data/train/images/003316_female_Asian_19/mask1.jpg,92,71,301,351
/opt/ml/input/data/train/images/003316_female_Asian_19/mask4.jpg,93,90,289,360
/opt/ml/input/data/train/images/003316_female_Asian_19/normal.jpg,95,95,287,331
/opt/ml/input/data/train/images/003316_female_Asian_19/mask5.jpg,100,108,308,364
/opt/ml/input/data/train/images/003316_female_Asian_19/incorrect_mask.jpg,91,64,299,350
/opt/ml/input/data/train/images/003316_female_Asian_19/mask3.jpg,109,97,300,362
/opt/ml/input/data/train/images/003316_female_Asian_19/mask2.jpg,88,86,296,375
/opt/ml/input/data/train/images/003317_female_Asian_19/mask1.jpg,90,103,316,396
/opt/ml/input/data/train/images/003317_female_Asian_19/mask4.jpg,111,115,308,363
/opt/ml/input/data/train/images/003317_female_Asian_19/normal.jpg,100,116,312,358
/opt/ml/input/data/train/images/003317_female_Asian_19/mask5.jpg,109,147,301,367
/opt/ml/input/data/train/images/003317_female_Asian_19/incorrect_mask.jpg,94,122,305,381
/opt/ml/input/data/train/images/003317_female_Asian_19/mask3.jpg,90,123,305,371
/opt/ml/input/data/train/images/003317_female_Asian_19/mask2.jpg,95,112,315,370
/opt/ml/input/data/train/images/003318_female_Asian_20/mask1.jpg,110,95,293,359
/opt/ml/input/data/train/images/003318_female_Asian_20/mask4.jpg,103,102,283,332
/opt/ml/input/data/train/images/003318_female_Asian_20/normal.jpg,101,122,283,340
/opt/ml/input/data/train/images/003318_female_Asian_20/mask5.jpg,115,102,294,308
/opt/ml/input/data/train/images/003318_female_Asian_20/incorrect_mask.jpg,105,136,298,371
/opt/ml/input/data/train/images/003318_female_Asian_20/mask3.jpg,102,113,287,342
/opt/ml/input/data/train/images/003318_female_Asian_20/mask2.jpg,107,108,310,344
/opt/ml/input/data/train/images/003319_female_Asian_20/mask1.jpg,101,131,311,408
/opt/ml/input/data/train/images/003319_female_Asian_20/mask4.jpg,94,130,309,391
/opt/ml/input/data/train/images/003319_female_Asian_20/normal.jpg,86,118,284,351
/opt/ml/input/data/train/images/003319_female_Asian_20/mask5.jpg,96,158,291,361
/opt/ml/input/data/train/images/003319_female_Asian_20/incorrect_mask.jpg,93,110,298,369
/opt/ml/input/data/train/images/003319_female_Asian_20/mask3.jpg,82,91,310,406
/opt/ml/input/data/train/images/003319_female_Asian_20/mask2.jpg,88,135,301,402
/opt/ml/input/data/train/images/003320_female_Asian_19/mask1.jpg,97,96,294,377
/opt/ml/input/data/train/images/003320_female_Asian_19/mask4.jpg,96,97,286,366
/opt/ml/input/data/train/images/003320_female_Asian_19/normal.jpg,93,108,275,336
/opt/ml/input/data/train/images/003320_female_Asian_19/mask5.jpg,107,100,297,310
/opt/ml/input/data/train/images/003320_female_Asian_19/incorrect_mask.jpg,96,81,292,342
/opt/ml/input/data/train/images/003320_female_Asian_19/mask3.jpg,103,77,294,352
